frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z,is looking at object ,object identification ,object location 
"94.13395","-0.36","1.707","-3.723","0.043","0.03","0.999","-0.297","1.71","-3.709","0.055","0.054","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.14852","-0.36","1.707","-3.723","0.042","0.03","0.999","-0.297","1.71","-3.709","0.054","0.054","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.16261","-0.36","1.707","-3.723","0.04","0.029","0.999","-0.297","1.71","-3.709","0.054","0.054","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.17738","-0.36","1.707","-3.723","0.04","0.03","0.999","-0.296","1.71","-3.709","0.055","0.055","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.19099","-0.36","1.707","-3.723","0.039","0.03","0.999","-0.296","1.71","-3.709","0.054","0.055","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.20551","-0.36","1.707","-3.723","0.038","0.031","0.999","-0.296","1.71","-3.709","0.054","0.055","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.21996","-0.36","1.707","-3.723","0.037","0.031","0.999","-0.296","1.71","-3.709","0.054","0.055","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.23434","-0.359","1.707","-3.723","0.036","0.031","0.999","-0.296","1.71","-3.709","0.053","0.056","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.24821","-0.359","1.707","-3.723","0.037","0.031","0.999","-0.296","1.71","-3.709","0.054","0.055","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.2625","-0.359","1.707","-3.723","0.037","0.032","0.999","-0.296","1.71","-3.709","0.055","0.055","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.27744","-0.359","1.707","-3.723","0.036","0.031","0.999","-0.296","1.71","-3.709","0.053","0.055","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.29099","-0.359","1.707","-3.724","0.03","0.029","0.999","-0.296","1.71","-3.709","0.047","0.054","0.997","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.30527","-0.359","1.707","-3.724","0.011","0.024","1","-0.296","1.71","-3.71","0.033","0.049","0.998","True","Purple Cube","(-0.274, 1.735, 0.079)"
"94.32036","-0.359","1.707","-3.724","-0.07","0.001","0.998","-0.296","1.71","-3.71","-0.049","0.021","0.999","False","no object","(0, 0, 0)"
"94.3338","-0.359","1.707","-3.724","-0.068","0.003","0.998","-0.296","1.71","-3.71","-0.056","0.021","0.998","False","no object","(0, 0, 0)"
"94.3484","-0.359","1.707","-3.725","-0.071","0.003","0.997","-0.296","1.709","-3.71","-0.059","0.021","0.998","False","no object","(0, 0, 0)"
"94.3628","-0.359","1.707","-3.725","-0.073","0.003","0.997","-0.296","1.709","-3.71","-0.062","0.021","0.998","False","no object","(0, 0, 0)"
"94.37772","-0.36","1.706","-3.725","-0.075","0.003","0.997","-0.296","1.709","-3.71","-0.065","0.021","0.998","False","no object","(0, 0, 0)"
"94.3914","-0.36","1.706","-3.725","-0.076","0.003","0.997","-0.297","1.709","-3.71","-0.066","0.021","0.998","False","no object","(0, 0, 0)"
"94.40549","-0.36","1.706","-3.725","-0.076","0.003","0.997","-0.297","1.709","-3.71","-0.066","0.021","0.998","False","no object","(0, 0, 0)"
"94.41969","-0.36","1.706","-3.725","-0.073","0.003","0.997","-0.297","1.709","-3.71","-0.064","0.022","0.998","False","no object","(0, 0, 0)"
"94.43403","-0.36","1.706","-3.725","-0.066","0.005","0.998","-0.297","1.709","-3.71","-0.055","0.022","0.998","False","no object","(0, 0, 0)"
"94.44845","-0.36","1.706","-3.725","-0.066","0.004","0.998","-0.297","1.709","-3.71","-0.051","0.023","0.998","False","no object","(0, 0, 0)"
"94.46323","-0.361","1.706","-3.726","-0.064","0.004","0.998","-0.298","1.709","-3.71","-0.049","0.024","0.999","False","no object","(0, 0, 0)"
"94.47758","-0.36","1.706","-3.726","-0.065","0.004","0.998","-0.297","1.709","-3.71","-0.05","0.023","0.998","False","no object","(0, 0, 0)"
"94.49104","-0.36","1.706","-3.726","-0.063","0.004","0.998","-0.297","1.709","-3.71","-0.048","0.024","0.999","False","no object","(0, 0, 0)"
"94.50571","-0.361","1.706","-3.726","-0.062","0.005","0.998","-0.298","1.709","-3.71","-0.046","0.024","0.999","False","no object","(0, 0, 0)"
"94.52042","-0.361","1.706","-3.726","-0.061","0.006","0.998","-0.298","1.709","-3.71","-0.045","0.024","0.999","False","no object","(0, 0, 0)"
"94.53445","-0.361","1.706","-3.726","-0.061","0.008","0.998","-0.298","1.709","-3.711","-0.043","0.024","0.999","False","no object","(0, 0, 0)"
"94.54925","-0.361","1.706","-3.727","-0.061","0.009","0.998","-0.298","1.709","-3.711","-0.042","0.024","0.999","False","no object","(0, 0, 0)"
"94.56372","-0.361","1.706","-3.727","-0.06","0.009","0.998","-0.298","1.709","-3.711","-0.039","0.024","0.999","False","no object","(0, 0, 0)"
"94.57841","-0.361","1.706","-3.727","-0.06","0.009","0.998","-0.298","1.709","-3.712","-0.038","0.024","0.999","False","no object","(0, 0, 0)"
"94.59181","-0.361","1.706","-3.727","-0.06","0.009","0.998","-0.298","1.709","-3.712","-0.039","0.024","0.999","False","no object","(0, 0, 0)"
"94.60596","-0.36","1.707","-3.728","-0.06","0.008","0.998","-0.297","1.709","-3.712","-0.039","0.023","0.999","False","no object","(0, 0, 0)"
"94.62019","-0.36","1.707","-3.728","-0.06","0.008","0.998","-0.297","1.709","-3.712","-0.039","0.023","0.999","False","no object","(0, 0, 0)"
"94.63442","-0.36","1.707","-3.728","-0.06","0.007","0.998","-0.297","1.709","-3.712","-0.039","0.022","0.999","False","no object","(0, 0, 0)"
"94.64851","-0.36","1.707","-3.728","-0.06","0.006","0.998","-0.297","1.709","-3.712","-0.039","0.022","0.999","False","no object","(0, 0, 0)"
"94.66306","-0.361","1.707","-3.728","-0.061","0.005","0.998","-0.298","1.709","-3.712","-0.04","0.02","0.999","False","no object","(0, 0, 0)"
"94.67764","-0.361","1.707","-3.728","-0.062","0.004","0.998","-0.298","1.709","-3.713","-0.041","0.019","0.999","False","no object","(0, 0, 0)"
"94.69115","-0.361","1.707","-3.728","-0.062","0.002","0.998","-0.298","1.709","-3.713","-0.042","0.017","0.999","False","no object","(0, 0, 0)"
"94.7052","-0.361","1.707","-3.728","-0.064","0.002","0.998","-0.298","1.709","-3.712","-0.044","0.018","0.999","False","no object","(0, 0, 0)"
"94.71964","-0.361","1.707","-3.728","-0.064","0.001","0.998","-0.298","1.709","-3.713","-0.044","0.017","0.999","False","no object","(0, 0, 0)"
"94.73465","-0.361","1.707","-3.728","-0.064","0","0.998","-0.298","1.709","-3.713","-0.045","0.018","0.999","False","no object","(0, 0, 0)"
"94.7486","-0.361","1.707","-3.728","-0.064","0.001","0.998","-0.298","1.709","-3.712","-0.045","0.018","0.999","False","no object","(0, 0, 0)"
"94.76357","-0.361","1.707","-3.728","-0.064","0.002","0.998","-0.298","1.709","-3.712","-0.044","0.02","0.999","False","no object","(0, 0, 0)"
"94.77758","-0.361","1.707","-3.728","-0.062","-0.002","0.998","-0.298","1.709","-3.712","-0.045","0.016","0.999","False","no object","(0, 0, 0)"
"94.79113","-0.362","1.707","-3.728","-0.058","-0.034","0.998","-0.299","1.709","-3.712","-0.048","-0.008","0.999","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"94.80602","-0.362","1.707","-3.728","-0.056","-0.058","0.997","-0.299","1.709","-3.712","-0.046","-0.032","0.998","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"94.82021","-0.362","1.707","-3.728","-0.056","-0.059","0.997","-0.299","1.709","-3.712","-0.047","-0.04","0.998","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"94.83514","-0.362","1.707","-3.728","-0.056","-0.061","0.997","-0.299","1.709","-3.712","-0.047","-0.043","0.998","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"94.84822","-0.362","1.707","-3.728","-0.057","-0.064","0.996","-0.299","1.709","-3.712","-0.047","-0.046","0.998","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"94.86247","-0.362","1.707","-3.728","-0.057","-0.065","0.996","-0.299","1.709","-3.712","-0.046","-0.047","0.998","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"94.87747","-0.362","1.707","-3.728","-0.057","-0.064","0.996","-0.299","1.709","-3.712","-0.046","-0.047","0.998","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"94.89123","-0.362","1.707","-3.728","-0.059","-0.064","0.996","-0.299","1.709","-3.712","-0.044","-0.046","0.998","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"94.90537","-0.362","1.707","-3.728","-0.061","-0.064","0.996","-0.299","1.709","-3.712","-0.044","-0.046","0.998","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"94.92035","-0.362","1.706","-3.728","-0.063","-0.063","0.996","-0.299","1.709","-3.712","-0.043","-0.047","0.998","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"94.93446","-0.362","1.706","-3.728","-0.083","-0.075","0.994","-0.299","1.709","-3.712","-0.05","-0.053","0.997","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"94.94879","-0.362","1.706","-3.728","-0.122","-0.119","0.985","-0.299","1.709","-3.712","-0.097","-0.108","0.989","False","no object","(0, 0, 0)"
"94.96261","-0.362","1.706","-3.728","-0.117","-0.165","0.979","-0.299","1.709","-3.712","-0.11","-0.155","0.982","False","no object","(0, 0, 0)"
"94.97839","-0.362","1.706","-3.728","-0.114","-0.189","0.975","-0.299","1.709","-3.712","-0.112","-0.178","0.978","False","no object","(0, 0, 0)"
"94.99113","-0.362","1.706","-3.728","-0.112","-0.213","0.971","-0.299","1.709","-3.712","-0.113","-0.201","0.973","False","no object","(0, 0, 0)"
"95.00537","-0.362","1.706","-3.727","-0.11","-0.232","0.966","-0.299","1.709","-3.712","-0.11","-0.218","0.97","False","no object","(0, 0, 0)"
"95.02042","-0.362","1.706","-3.728","-0.112","-0.254","0.961","-0.299","1.709","-3.712","-0.113","-0.244","0.963","False","no object","(0, 0, 0)"
"95.03418","-0.362","1.706","-3.727","-0.111","-0.253","0.961","-0.299","1.709","-3.712","-0.111","-0.246","0.963","False","no object","(0, 0, 0)"
"95.04869","-0.362","1.706","-3.727","-0.11","-0.253","0.961","-0.299","1.709","-3.712","-0.109","-0.247","0.963","False","no object","(0, 0, 0)"
"95.06332","-0.362","1.706","-3.727","-0.11","-0.252","0.962","-0.299","1.709","-3.712","-0.107","-0.247","0.963","False","no object","(0, 0, 0)"
"95.07785","-0.362","1.706","-3.727","-0.111","-0.251","0.962","-0.299","1.709","-3.711","-0.105","-0.245","0.964","False","no object","(0, 0, 0)"
"95.09193","-0.362","1.706","-3.727","-0.111","-0.25","0.962","-0.299","1.709","-3.711","-0.104","-0.244","0.964","False","no object","(0, 0, 0)"
"95.10558","-0.361","1.706","-3.727","-0.113","-0.25","0.962","-0.299","1.709","-3.711","-0.102","-0.242","0.965","False","no object","(0, 0, 0)"
"95.12011","-0.361","1.706","-3.727","-0.116","-0.25","0.961","-0.298","1.709","-3.711","-0.101","-0.24","0.966","False","no object","(0, 0, 0)"
"95.13479","-0.361","1.706","-3.727","-0.12","-0.25","0.961","-0.298","1.709","-3.711","-0.1","-0.24","0.966","False","no object","(0, 0, 0)"
"95.14913","-0.361","1.706","-3.727","-0.12","-0.25","0.961","-0.298","1.709","-3.711","-0.1","-0.24","0.966","False","no object","(0, 0, 0)"
"95.1625","-0.361","1.706","-3.727","-0.123","-0.253","0.96","-0.298","1.709","-3.711","-0.099","-0.24","0.966","False","no object","(0, 0, 0)"
"95.17729","-0.361","1.706","-3.727","-0.124","-0.253","0.959","-0.298","1.709","-3.711","-0.099","-0.24","0.966","False","no object","(0, 0, 0)"
"95.1914","-0.361","1.707","-3.727","-0.125","-0.254","0.959","-0.298","1.709","-3.711","-0.099","-0.239","0.966","False","no object","(0, 0, 0)"
"95.20553","-0.361","1.707","-3.727","-0.126","-0.254","0.959","-0.298","1.709","-3.711","-0.099","-0.239","0.966","False","no object","(0, 0, 0)"
"95.2198","-0.361","1.707","-3.727","-0.127","-0.254","0.959","-0.298","1.709","-3.711","-0.1","-0.239","0.966","False","no object","(0, 0, 0)"
"95.23389","-0.361","1.707","-3.727","-0.127","-0.253","0.959","-0.298","1.709","-3.711","-0.1","-0.238","0.966","False","no object","(0, 0, 0)"
"95.24804","-0.361","1.707","-3.727","-0.128","-0.252","0.959","-0.298","1.709","-3.711","-0.1","-0.238","0.966","False","no object","(0, 0, 0)"
"95.26248","-0.361","1.707","-3.726","-0.127","-0.252","0.959","-0.298","1.709","-3.711","-0.102","-0.237","0.966","False","no object","(0, 0, 0)"
"95.27705","-0.361","1.707","-3.726","-0.127","-0.252","0.959","-0.298","1.709","-3.711","-0.102","-0.237","0.966","False","no object","(0, 0, 0)"
"95.29203","-0.361","1.707","-3.726","-0.127","-0.251","0.96","-0.298","1.709","-3.711","-0.103","-0.237","0.966","False","no object","(0, 0, 0)"
"95.30608","-0.361","1.707","-3.726","-0.126","-0.251","0.96","-0.298","1.709","-3.71","-0.104","-0.237","0.966","False","no object","(0, 0, 0)"
"95.3204","-0.361","1.707","-3.726","-0.125","-0.25","0.96","-0.298","1.709","-3.71","-0.104","-0.237","0.966","False","no object","(0, 0, 0)"
"95.33428","-0.361","1.707","-3.726","-0.12","-0.247","0.962","-0.298","1.709","-3.71","-0.1","-0.236","0.966","False","no object","(0, 0, 0)"
"95.34908","-0.361","1.707","-3.726","-0.07","-0.221","0.973","-0.298","1.709","-3.71","-0.074","-0.219","0.973","False","no object","(0, 0, 0)"
"95.36301","-0.361","1.707","-3.726","-0.051","-0.21","0.976","-0.298","1.709","-3.71","-0.045","-0.194","0.98","False","no object","(0, 0, 0)"
"95.37804","-0.36","1.707","-3.726","-0.052","-0.206","0.977","-0.297","1.709","-3.71","-0.044","-0.194","0.98","False","no object","(0, 0, 0)"
"95.39165","-0.36","1.707","-3.726","-0.053","-0.204","0.978","-0.297","1.71","-3.711","-0.043","-0.194","0.98","False","no object","(0, 0, 0)"
"95.40517","-0.36","1.707","-3.726","-0.054","-0.202","0.978","-0.297","1.71","-3.711","-0.042","-0.194","0.98","False","no object","(0, 0, 0)"
"95.41988","-0.36","1.707","-3.726","-0.054","-0.202","0.978","-0.297","1.71","-3.711","-0.042","-0.194","0.98","False","no object","(0, 0, 0)"
"95.43411","-0.36","1.707","-3.727","-0.054","-0.201","0.978","-0.297","1.71","-3.711","-0.041","-0.193","0.98","False","no object","(0, 0, 0)"
"95.44822","-0.36","1.707","-3.727","-0.059","-0.189","0.98","-0.297","1.71","-3.711","-0.044","-0.187","0.981","False","no object","(0, 0, 0)"
"95.46296","-0.36","1.707","-3.727","-0.086","-0.017","0.996","-0.297","1.71","-3.711","-0.109","-0.003","0.994","True","Brown Sphere","(-0.712, 1.512, 0.218)"
"95.47818","-0.36","1.707","-3.727","-0.087","0.028","0.996","-0.297","1.71","-3.711","-0.097","0.047","0.994","False","no object","(0, 0, 0)"
"95.49162","-0.36","1.707","-3.727","-0.088","0.027","0.996","-0.297","1.71","-3.711","-0.097","0.048","0.994","False","no object","(0, 0, 0)"
"95.50591","-0.36","1.707","-3.727","-0.089","0.025","0.996","-0.297","1.71","-3.711","-0.096","0.047","0.994","False","no object","(0, 0, 0)"
"95.52","-0.36","1.707","-3.727","-0.089","0.023","0.996","-0.297","1.71","-3.711","-0.096","0.047","0.994","False","no object","(0, 0, 0)"
"95.53426","-0.36","1.707","-3.727","-0.09","0.023","0.996","-0.297","1.71","-3.711","-0.096","0.047","0.994","False","no object","(0, 0, 0)"
"95.54884","-0.36","1.707","-3.727","-0.09","0.022","0.996","-0.297","1.71","-3.711","-0.094","0.047","0.994","False","no object","(0, 0, 0)"
"95.56368","-0.36","1.707","-3.727","-0.09","0.022","0.996","-0.297","1.71","-3.712","-0.092","0.048","0.995","False","no object","(0, 0, 0)"
"95.57774","-0.36","1.707","-3.728","-0.091","0.023","0.996","-0.297","1.71","-3.712","-0.089","0.048","0.995","False","no object","(0, 0, 0)"
"95.5911","-0.36","1.707","-3.728","-0.091","0.025","0.996","-0.297","1.71","-3.712","-0.086","0.05","0.995","False","no object","(0, 0, 0)"
"95.60557","-0.36","1.707","-3.728","-0.092","0.026","0.995","-0.297","1.71","-3.712","-0.083","0.055","0.995","False","no object","(0, 0, 0)"
"95.61952","-0.36","1.707","-3.728","-0.092","0.027","0.995","-0.297","1.71","-3.712","-0.082","0.055","0.995","False","no object","(0, 0, 0)"
"95.63397","-0.36","1.707","-3.728","-0.093","0.028","0.995","-0.297","1.71","-3.712","-0.079","0.055","0.995","False","no object","(0, 0, 0)"
"95.64829","-0.36","1.707","-3.728","-0.093","0.029","0.995","-0.297","1.71","-3.712","-0.079","0.055","0.995","False","no object","(0, 0, 0)"
"95.66251","-0.36","1.707","-3.728","-0.093","0.03","0.995","-0.297","1.71","-3.712","-0.078","0.054","0.995","False","no object","(0, 0, 0)"
"95.67809","-0.36","1.707","-3.728","-0.093","0.031","0.995","-0.297","1.71","-3.712","-0.078","0.054","0.995","False","no object","(0, 0, 0)"
"95.69122","-0.36","1.707","-3.728","-0.094","0.032","0.995","-0.297","1.71","-3.712","-0.078","0.054","0.995","False","no object","(0, 0, 0)"
"95.70541","-0.36","1.707","-3.728","-0.093","0.033","0.995","-0.297","1.71","-3.712","-0.078","0.054","0.996","False","no object","(0, 0, 0)"
"95.71997","-0.36","1.707","-3.728","-0.094","0.035","0.995","-0.297","1.71","-3.712","-0.077","0.054","0.996","False","no object","(0, 0, 0)"
"95.73464","-0.36","1.707","-3.728","-0.095","0.035","0.995","-0.297","1.71","-3.712","-0.077","0.054","0.996","False","no object","(0, 0, 0)"
"95.74821","-0.36","1.707","-3.728","-0.096","0.036","0.995","-0.297","1.71","-3.712","-0.076","0.054","0.996","False","no object","(0, 0, 0)"
"95.76326","-0.36","1.707","-3.728","-0.097","0.035","0.995","-0.297","1.71","-3.712","-0.077","0.053","0.996","False","no object","(0, 0, 0)"
"95.77821","-0.36","1.707","-3.728","-0.097","0.034","0.995","-0.297","1.709","-3.712","-0.077","0.053","0.996","False","no object","(0, 0, 0)"
"95.7915","-0.36","1.707","-3.728","-0.096","0.037","0.995","-0.297","1.71","-3.712","-0.077","0.055","0.996","False","no object","(0, 0, 0)"
"95.8052","-0.36","1.707","-3.728","-0.095","0.041","0.995","-0.297","1.71","-3.712","-0.076","0.059","0.995","False","no object","(0, 0, 0)"
"95.82028","-0.36","1.707","-3.729","-0.086","0.06","0.995","-0.297","1.71","-3.712","-0.078","0.078","0.994","False","no object","(0, 0, 0)"
"95.83427","-0.36","1.707","-3.728","-0.086","0.063","0.994","-0.297","1.71","-3.712","-0.076","0.086","0.993","False","no object","(0, 0, 0)"
"95.84879","-0.36","1.707","-3.728","-0.086","0.066","0.994","-0.297","1.71","-3.712","-0.077","0.089","0.993","False","no object","(0, 0, 0)"
"95.86336","-0.36","1.707","-3.728","-0.087","0.067","0.994","-0.297","1.71","-3.712","-0.078","0.092","0.993","False","no object","(0, 0, 0)"
"95.87724","-0.36","1.707","-3.728","-0.087","0.068","0.994","-0.297","1.71","-3.712","-0.078","0.094","0.993","False","no object","(0, 0, 0)"
"95.89092","-0.36","1.707","-3.728","-0.088","0.069","0.994","-0.297","1.71","-3.712","-0.078","0.095","0.992","False","no object","(0, 0, 0)"
"95.90516","-0.36","1.707","-3.728","-0.089","0.07","0.994","-0.297","1.71","-3.712","-0.077","0.095","0.992","False","no object","(0, 0, 0)"
"95.91948","-0.36","1.707","-3.728","-0.089","0.07","0.994","-0.297","1.71","-3.712","-0.076","0.095","0.993","False","no object","(0, 0, 0)"
"95.93386","-0.36","1.707","-3.728","-0.089","0.071","0.993","-0.297","1.71","-3.712","-0.075","0.095","0.993","False","no object","(0, 0, 0)"
"95.94822","-0.36","1.707","-3.728","-0.09","0.07","0.993","-0.297","1.71","-3.712","-0.075","0.095","0.993","False","no object","(0, 0, 0)"
"95.96236","-0.36","1.707","-3.729","-0.089","0.07","0.994","-0.297","1.71","-3.712","-0.074","0.094","0.993","False","no object","(0, 0, 0)"
"95.97736","-0.36","1.707","-3.729","-0.089","0.07","0.994","-0.297","1.71","-3.712","-0.073","0.094","0.993","False","no object","(0, 0, 0)"
"95.99108","-0.36","1.707","-3.729","-0.089","0.069","0.994","-0.297","1.71","-3.712","-0.073","0.093","0.993","False","no object","(0, 0, 0)"
"96.00558","-0.36","1.707","-3.729","-0.088","0.068","0.994","-0.297","1.71","-3.712","-0.071","0.091","0.993","False","no object","(0, 0, 0)"
"96.0202","-0.36","1.707","-3.729","-0.088","0.068","0.994","-0.297","1.71","-3.712","-0.071","0.091","0.993","False","no object","(0, 0, 0)"
"96.03373","-0.36","1.707","-3.729","-0.087","0.067","0.994","-0.297","1.71","-3.712","-0.071","0.09","0.993","False","no object","(0, 0, 0)"
"96.04798","-0.36","1.707","-3.729","-0.088","0.066","0.994","-0.297","1.71","-3.713","-0.071","0.091","0.993","False","no object","(0, 0, 0)"
"96.06247","-0.36","1.707","-3.729","-0.088","0.065","0.994","-0.297","1.71","-3.713","-0.071","0.09","0.993","False","no object","(0, 0, 0)"
"96.07702","-0.36","1.707","-3.729","-0.088","0.065","0.994","-0.297","1.71","-3.713","-0.071","0.09","0.993","False","no object","(0, 0, 0)"
"96.09151","-0.36","1.707","-3.729","-0.089","0.064","0.994","-0.297","1.71","-3.713","-0.072","0.09","0.993","False","no object","(0, 0, 0)"
"96.10543","-0.36","1.707","-3.729","-0.09","0.064","0.994","-0.297","1.71","-3.713","-0.072","0.09","0.993","False","no object","(0, 0, 0)"
"96.12003","-0.36","1.707","-3.73","-0.09","0.064","0.994","-0.297","1.71","-3.713","-0.072","0.09","0.993","False","no object","(0, 0, 0)"
"96.1346","-0.36","1.707","-3.73","-0.091","0.065","0.994","-0.297","1.71","-3.713","-0.072","0.09","0.993","False","no object","(0, 0, 0)"
"96.14845","-0.36","1.707","-3.73","-0.09","0.065","0.994","-0.297","1.71","-3.713","-0.071","0.09","0.993","False","no object","(0, 0, 0)"
"96.16229","-0.36","1.707","-3.729","-0.081","0.062","0.995","-0.297","1.71","-3.713","-0.061","0.084","0.995","False","no object","(0, 0, 0)"
"96.17699","-0.36","1.707","-3.729","-0.023","0.034","0.999","-0.297","1.71","-3.713","0.003","0.05","0.999","False","no object","(0, 0, 0)"
"96.19116","-0.36","1.707","-3.729","0.118","-0.044","0.992","-0.297","1.71","-3.713","0.129","-0.011","0.992","False","no object","(0, 0, 0)"
"96.20538","-0.36","1.707","-3.73","0.13","-0.066","0.989","-0.297","1.71","-3.713","0.149","-0.023","0.989","False","no object","(0, 0, 0)"
"96.21971","-0.36","1.707","-3.729","0.13","-0.067","0.989","-0.297","1.71","-3.713","0.15","-0.023","0.988","False","no object","(0, 0, 0)"
"96.23421","-0.36","1.707","-3.729","0.132","-0.07","0.989","-0.297","1.71","-3.713","0.154","-0.023","0.988","False","no object","(0, 0, 0)"
"96.24895","-0.36","1.707","-3.729","0.133","-0.071","0.989","-0.297","1.71","-3.713","0.156","-0.022","0.988","False","no object","(0, 0, 0)"
"96.26286","-0.36","1.707","-3.729","0.132","-0.071","0.989","-0.297","1.71","-3.713","0.157","-0.021","0.987","False","no object","(0, 0, 0)"
"96.27785","-0.36","1.707","-3.729","0.132","-0.07","0.989","-0.297","1.71","-3.713","0.158","-0.019","0.987","False","no object","(0, 0, 0)"
"96.29152","-0.36","1.707","-3.729","0.131","-0.069","0.989","-0.297","1.71","-3.712","0.158","-0.018","0.987","False","no object","(0, 0, 0)"
"96.30535","-0.36","1.707","-3.729","0.13","-0.068","0.989","-0.297","1.71","-3.712","0.159","-0.015","0.987","False","no object","(0, 0, 0)"
"96.32027","-0.36","1.707","-3.729","0.129","-0.065","0.99","-0.297","1.71","-3.712","0.159","-0.014","0.987","False","no object","(0, 0, 0)"
"96.33444","-0.36","1.707","-3.729","0.128","-0.063","0.99","-0.297","1.71","-3.712","0.159","-0.014","0.987","False","no object","(0, 0, 0)"
"96.34847","-0.36","1.707","-3.729","0.127","-0.06","0.99","-0.297","1.71","-3.712","0.16","-0.014","0.987","False","no object","(0, 0, 0)"
"96.36295","-0.36","1.707","-3.729","0.125","-0.057","0.991","-0.297","1.71","-3.712","0.161","-0.013","0.987","False","no object","(0, 0, 0)"
"96.37881","-0.36","1.707","-3.729","0.126","-0.056","0.99","-0.297","1.71","-3.712","0.163","-0.013","0.987","False","no object","(0, 0, 0)"
"96.39151","-0.36","1.707","-3.728","0.127","-0.055","0.99","-0.297","1.71","-3.712","0.165","-0.013","0.986","False","no object","(0, 0, 0)"
"96.40554","-0.36","1.707","-3.728","0.129","-0.053","0.99","-0.297","1.71","-3.712","0.167","-0.014","0.986","False","no object","(0, 0, 0)"
"96.41941","-0.36","1.707","-3.728","0.131","-0.054","0.99","-0.297","1.71","-3.712","0.169","-0.014","0.985","False","no object","(0, 0, 0)"
"96.4345","-0.359","1.707","-3.728","0.133","-0.054","0.99","-0.296","1.71","-3.712","0.172","-0.014","0.985","False","no object","(0, 0, 0)"
"96.44868","-0.359","1.707","-3.728","0.135","-0.053","0.989","-0.296","1.71","-3.712","0.175","-0.015","0.985","False","no object","(0, 0, 0)"
"96.46258","-0.359","1.707","-3.727","0.138","-0.052","0.989","-0.296","1.71","-3.712","0.177","-0.015","0.984","False","no object","(0, 0, 0)"
"96.47722","-0.359","1.707","-3.727","0.141","-0.052","0.989","-0.296","1.71","-3.712","0.18","-0.016","0.984","False","no object","(0, 0, 0)"
"96.49098","-0.359","1.707","-3.727","0.141","-0.052","0.989","-0.296","1.71","-3.712","0.18","-0.018","0.984","False","no object","(0, 0, 0)"
"96.50534","-0.359","1.707","-3.726","0.143","-0.051","0.988","-0.295","1.71","-3.712","0.183","-0.02","0.983","False","no object","(0, 0, 0)"
"96.51997","-0.358","1.707","-3.726","0.144","-0.052","0.988","-0.295","1.71","-3.712","0.18","-0.021","0.983","False","no object","(0, 0, 0)"
"96.5344","-0.358","1.706","-3.725","0.156","-0.054","0.986","-0.294","1.709","-3.712","0.192","-0.022","0.981","True","Grey Capsule","(0.73, 1.373, 1.049)"
"96.54787","-0.358","1.706","-3.725","0.168","-0.056","0.984","-0.294","1.709","-3.712","0.205","-0.024","0.978","True","Grey Capsule","(0.73, 1.373, 1.049)"
"96.56297","-0.357","1.706","-3.724","0.195","-0.058","0.979","-0.293","1.709","-3.712","0.233","-0.025","0.972","True","Grey Capsule","(0.73, 1.373, 1.049)"
"96.57818","-0.357","1.706","-3.724","0.269","-0.064","0.961","-0.293","1.71","-3.712","0.298","-0.017","0.955","False","no object","(0, 0, 0)"
"96.59149","-0.356","1.706","-3.723","0.277","-0.064","0.959","-0.293","1.71","-3.712","0.299","-0.019","0.954","False","no object","(0, 0, 0)"
"96.60641","-0.356","1.706","-3.723","0.287","-0.063","0.956","-0.292","1.71","-3.712","0.299","-0.017","0.954","False","no object","(0, 0, 0)"
"96.62154","-0.356","1.706","-3.723","0.294","-0.063","0.954","-0.292","1.71","-3.713","0.302","-0.017","0.953","False","no object","(0, 0, 0)"
"96.63422","-0.355","1.706","-3.722","0.301","-0.062","0.952","-0.291","1.71","-3.713","0.303","-0.017","0.953","False","no object","(0, 0, 0)"
"96.64835","-0.355","1.706","-3.723","0.294","-0.061","0.954","-0.291","1.71","-3.714","0.3","-0.02","0.954","False","no object","(0, 0, 0)"
