frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z,is looking at object ,object identification ,object location, scene number 
"11.70301","-0.158","1.704","-3.5","-0.255","-0.155","0.955","-0.097","1.705","-3.477","-0.275","-0.152","0.949","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.71734","-0.158","1.704","-3.499","-0.258","-0.157","0.953","-0.097","1.705","-3.477","-0.278","-0.153","0.948","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.73217","-0.157","1.704","-3.499","-0.262","-0.159","0.952","-0.096","1.705","-3.477","-0.282","-0.153","0.947","False","no object","(0, 0, 0)","1"
"11.749","-0.157","1.704","-3.499","-0.262","-0.158","0.952","-0.096","1.705","-3.477","-0.282","-0.155","0.947","False","no object","(0, 0, 0)","1"
"11.76012","-0.157","1.704","-3.498","-0.265","-0.158","0.951","-0.096","1.706","-3.477","-0.285","-0.157","0.946","False","no object","(0, 0, 0)","1"
"11.77476","-0.157","1.704","-3.498","-0.26","-0.156","0.953","-0.095","1.706","-3.476","-0.281","-0.156","0.947","False","no object","(0, 0, 0)","1"
"11.78923","-0.156","1.704","-3.498","-0.252","-0.151","0.956","-0.095","1.705","-3.476","-0.276","-0.154","0.949","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.80311","-0.156","1.704","-3.497","-0.123","-0.097","0.988","-0.094","1.705","-3.476","-0.267","-0.152","0.952","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.81741","-0.155","1.704","-3.497","-0.121","-0.095","0.988","-0.094","1.705","-3.476","-0.164","-0.107","0.981","False","no object","(0, 0, 0)","1"
"11.83224","-0.155","1.704","-3.497","-0.115","-0.093","0.989","-0.093","1.705","-3.476","-0.154","-0.108","0.982","False","no object","(0, 0, 0)","1"
"11.84576","-0.154","1.704","-3.496","-0.111","-0.092","0.99","-0.093","1.705","-3.476","-0.149","-0.108","0.983","False","no object","(0, 0, 0)","1"
